run_id,seed,arm,step,epoch,layer_name,stage,density,n_pruned,n_regrown,n_weights,n_live,live_budget_share
rigl_seed0,0,rigl,4000,16,stage1.conv0,1,0.30000361689814814,4438,4438,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,4000,16,stage1.conv1,1,0.30000361689814814,8876,8876,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,4000,16,stage2.conv0,2,0.29999909577546297,17753,17753,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,4000,16,stage2.conv1,2,0.29999909577546297,35507,35507,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,4000,16,stage3.conv0,3,0.30000022605613424,71014,71014,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,4000,16,stage3.conv1,3,0.30000022605613424,142028,142028,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,4000,16,stage4.conv0,4,0.3,177536,177536,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,4000,16,stage4.conv1,4,0.3,221920,221920,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4000,16,stage5.conv0,5,0.3,221920,221920,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4000,16,stage5.conv1,5,0.3,221920,221920,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4250,17,stage0.conv1,0,0.2999855324074074,2192,2192,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,4250,17,stage1.conv0,1,0.30000361689814814,4385,4385,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,4250,17,stage1.conv1,1,0.30000361689814814,8771,8771,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,4250,17,stage2.conv0,2,0.29999909577546297,17542,17542,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,4250,17,stage2.conv1,2,0.29999909577546297,35084,35084,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,4250,17,stage3.conv0,3,0.30000022605613424,70168,70168,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,4250,17,stage3.conv1,3,0.30000022605613424,140336,140336,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,4250,17,stage4.conv0,4,0.3,175420,175420,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,4250,17,stage4.conv1,4,0.3,219276,219276,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4250,17,stage5.conv0,5,0.3,219276,219276,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4250,17,stage5.conv1,5,0.3,219276,219276,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4500,18,stage0.conv1,0,0.2999855324074074,2151,2151,27648,8294,0.0019722913750181022
rigl_seed0,0,rigl,4500,18,stage1.conv0,1,0.30000361689814814,4302,4302,55296,16589,0.003944820547404786
rigl_seed0,0,rigl,4500,18,stage1.conv1,1,0.30000361689814814,8604,8604,110592,33178,0.007889641094809573
rigl_seed0,0,rigl,4500,18,stage2.conv0,2,0.29999909577546297,17208,17208,221184,66355,0.015779044392250564
rigl_seed0,0,rigl,4500,18,stage2.conv1,2,0.29999909577546297,34417,34417,442368,132710,0.03155808878450113
rigl_seed0,0,rigl,4500,18,stage3.conv0,3,0.30000022605613424,68835,68835,884736,265421,0.06311641536637085
rigl_seed0,0,rigl,4500,18,stage3.conv1,3,0.30000022605613424,137671,137671,1769472,530842,0.1262328307327417
rigl_seed0,0,rigl,4500,18,stage4.conv0,4,0.3,172089,172089,2211840,663552,0.1577909195172428
rigl_seed0,0,rigl,4500,18,stage4.conv1,4,0.3,215111,215111,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4500,18,stage5.conv0,5,0.3,215111,215111,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4500,18,stage5.conv1,5,0.3,215111,215111,2764800,829440,0.1972386493965535
rigl_seed0,0,rigl,4750,19,stage0.conv1,0,0.2999855324074074,2121,2121,27648,8294,0.0019722913750181022
